STDR_YYQU_CD,SUD_CD,RENT_FLOOR_CD,GTN_AVRG,MT_RNTCHRG_AVRG,CNVRSN_RNTCHRG,RENT_CO
20213,1129003560,02,1456080,55258,69819,4
20213,1129003561,00,1819668,88566,106763,4
20213,1129003561,01,2537402,116526,141900,3
20213,1129003561,02,1101933,60606,71626,1
20213,1129003566,00,1133663,93097,104434,5
20213,1129003566,01,1133663,93097,104434,5
20213,1129003570,00,1730814,122750,140058,4
20213,1129003570,01,1730814,122750,140058,4
20213,1129003572,00,300527,24042,27047,1
20213,1129003572,02,300527,24042,27047,1
20213,1129003583,00,1003629,14051,24087,1
20213,1129003583,02,1003629,14051,24087,1
20213,1129003588,00,1533658,46010,61346,1
20213,1129003588,02,1533658,46010,61346,1
20213,1129003594,00,1533658,46010,61346,1
20213,1129003594,02,1533658,46010,61346,1
20213,1129003595,00,1783807,67977,85815,2
20213,1129003595,01,1783807,67977,85815,2
20213,1129003602,00,267135,20035,22707,1
20213,1129003602,01,267135,20035,22707,1
20213,1129003609,00,550967,33058,38568,1
20213,1129003609,01,550967,33058,38568,1
20213,1129003622,00,1109773,31602,42700,4
20213,1129003622,01,2094374,21480,42423,3
20213,1129003622,02,125172,41724,42976,1
20213,1129003627,00,824800,54987,63235,1
20213,1129003627,01,824800,54987,63235,1
20213,1129003629,00,1001758,25044,35062,1
20213,1129003629,01,1001758,25044,35062,1
20213,1129003630,00,200352,14025,16028,2
20213,1129003630,02,200352,14025,16028,2
20213,1129003632,00,990884,82491,92399,2
20213,1129003632,01,990884,82491,92399,2
20213,1129003634,00,1874036,93702,112442,1
20213,1129003634,01,1874036,93702,112442,1
20213,1129003635,00,0,26048,26048,3
20213,1129003635,02,0,26048,26048,3
20213,1129003638,00,739392,18032,25426,2
20213,1129003638,02,739392,18032,25426,2
20213,1129003645,00,1417831,49081,63259,3
20213,1129003645,01,1417831,49081,63259,3
20213,1129003648,00,626098,43827,50088,1
20213,1129003648,01,626098,43827,50088,1
20213,1129003654,00,3001634,90049,120065,1
20213,1129003654,01,3001634,90049,120065,1
20213,1129003656,00,815815,85951,94109,4
20213,1129003656,01,1101933,115703,126722,1
20213,1129003656,02,529697,56198,61495,3
20213,1129003657,00,2226128,41740,64001,1
20213,1129003657,02,2226128,41740,64001,1
20213,1129003662,00,776927,34741,42511,2
20213,1129003662,01,776927,34741,42511,2
20213,1129003664,00,592068,54868,60789,7
20213,1129003664,01,758389,56142,63726,5
20213,1129003664,02,425747,53594,57852,2
20213,1129003668,00,9917400,0,99174,1
20213,1129003668,02,9917400,0,99174,1
20213,1129003675,00,625879,58698,64956,12
20213,1129003675,01,550594,48347,53853,7
20213,1129003675,02,701164,69048,76059,5
20213,1129003677,00,5123990,71339,122579,2
20213,1129003677,02,5123990,71339,122579,2
20213,1129003683,00,520914,40070,45279,1
20213,1129003683,01,520914,40070,45279,1
20213,1129003685,00,296042,25435,28395,2
20213,1129003685,01,296042,25435,28395,2
20213,1129003689,00,932191,80349,89671,3
20213,1129003689,02,932191,80349,89671,3
20213,1129003691,00,363275,21796,25429,1
20213,1129003691,02,363275,21796,25429,1
20213,1129003704,00,211003,8068,10178,1
20213,1129003704,02,211003,8068,10178,1
20213,1129003706,00,398866,27921,31909,1
20213,1129003706,02,398866,27921,31909,1
20213,1129003708,00,704861,84583,91632,1
20213,1129003708,01,704861,84583,91632,1
20213,1129003720,00,512764,31802,36929,2
20213,1129003720,01,801406,40070,48084,1
20213,1129003720,02,224122,23533,25774,1
20213,1129003726,00,19390481,0,193905,1
20213,1129003726,02,19390481,0,193905,1
20213,1129003729,00,1039521,127239,137634,2
20213,1129003729,02,1039521,127239,137634,2
20213,1129003731,00,1504004,120320,135360,1
20213,1129003731,01,1504004,120320,135360,1
20213,1129003741,00,1615660,74418,90575,4
20213,1129003741,01,1615660,74418,90575,4
20213,1129003742,00,2458804,121647,146235,2
20213,1129003742,01,2458804,121647,146235,2
20213,1129003743,00,935957,65517,74877,1
20213,1129003743,01,935957,65517,74877,1
20213,1129003746,00,1033063,82645,92976,1
20213,1129003746,01,1033063,82645,92976,1
20213,1129003747,00,1194844,39696,51644,2
20213,1129003747,01,1777503,42660,60435,1
20213,1129003747,02,612185,36731,42853,1
20213,1129003750,00,250439,20035,22540,1
20213,1129003750,02,250439,20035,22540,1
20213,1129003751,00,512202,44568,49690,3
20213,1129003751,02,512202,44568,49690,3
20213,1129003752,00,752306,54125,61648,2
20213,1129003752,01,752306,54125,61648,2
20213,1129003755,00,734622,22039,29385,1
20213,1129003755,02,734622,22039,29385,1
20213,1129003758,00,601055,18032,24042,1
20213,1129003758,02,601055,18032,24042,1
20213,1129003760,00,1001758,33392,43409,1
20213,1129003760,02,1001758,33392,43409,1
20213,1129003761,00,275713,31643,34400,2
20213,1129003761,01,0,35715,35715,1
20213,1129003761,02,551426,27571,33086,1
20213,1129003763,00,765682,54172,61829,2
20213,1129003763,01,765682,54172,61829,2
20213,1129003765,00,1378967,74925,88714,8
20213,1129003765,01,2050317,106424,126927,2
20213,1129003765,02,707618,43425,50501,6
20213,1129003768,00,550967,44077,49587,1
20213,1129003768,01,550967,44077,49587,1
20213,1129003771,00,3011782,49413,79531,6
20213,1129003771,01,4673860,81306,128045,4
20213,1129003771,02,1349704,17520,31017,2
20213,1129003772,00,734622,33058,40404,2
20213,1129003772,01,734622,33058,40404,1
20213,1129003772,02,734622,33058,40404,1
20213,1129003773,00,1608925,96481,112570,6
20213,1129003773,01,1564949,77259,92909,5
20213,1129003773,02,1652900,115703,132232,1
20213,1129003774,00,2756211,65598,93160,1
20213,1129003774,02,2756211,65598,93160,1
20213,1129003782,00,1348756,74182,87669,2
20213,1129003782,01,1348756,74182,87669,2
20213,1129003787,00,1409368,55355,69449,3
20213,1129003787,01,1409368,55355,69449,3
20213,1129003789,00,1072166,52210,62932,4
20213,1129003789,01,1786562,75799,93664,3
20213,1129003789,02,357771,28622,32199,1
20213,1129003794,00,1425119,59787,74039,2
20213,1129003794,01,1425119,59787,74039,2
20213,1129003796,00,315243,12977,16130,2
20213,1129003796,02,315243,12977,16130,2
20213,1129003800,00,944880,47598,57047,5
20213,1129003800,01,1062177,58552,69174,3
20213,1129003800,02,827583,36644,44920,2
20213,1129003804,00,1126982,61666,72936,4
20213,1129003804,01,1542707,95501,110928,3
20213,1129003804,02,711257,27832,34944,1
20213,1129003806,00,2542923,101717,127146,1
20213,1129003806,01,2542923,101717,127146,1
20213,1129003807,00,909298,90168,99261,3
20213,1129003807,01,1240557,119642,132047,2
20213,1129003807,02,578038,60694,66474,1
20213,1129003808,00,738067,37826,45207,1
20213,1129003808,02,738067,37826,45207,1
20213,1129003809,00,1107340,73300,84374,2
20213,1129003809,01,1107340,73300,84374,2
20213,1129003813,00,2085493,124498,145352,5
20213,1129003813,01,1695282,122908,139861,1
20213,1129003813,02,2475703,126087,150844,4
20213,1129003819,00,3272047,214853,247573,3
20213,1129003819,01,1147927,91834,103313,1
20213,1129003819,02,5396168,337871,391833,2
20213,1129003820,00,402680,34630,38657,1
20213,1129003820,02,402680,34630,38657,1
20213,1129003831,00,1271462,76288,89002,1
20213,1129003831,01,1271462,76288,89002,1
20213,1129003832,00,1292082,98570,111491,8
20213,1129003832,01,1473157,95994,110726,3
20213,1129003832,02,1111007,101146,112256,5
20213,1129003835,00,375958,28197,31956,1
20213,1129003835,01,375958,28197,31956,1
20213,1129003837,00,744640,84398,91844,3
20213,1129003837,01,1322320,148761,161984,2
20213,1129003837,02,166960,20035,21705,1
20213,1129003841,00,338224,33822,37205,1
20213,1129003841,02,338224,33822,37205,1
20213,1129003842,00,1268950,64831,77521,3
20213,1129003842,01,1258236,91272,103855,2
20213,1129003842,02,1279665,38390,51187,1
20213,1129003844,00,12437394,12647,137021,3
20213,1129003844,01,13230983,0,132310,1
20213,1129003844,02,11643805,25295,141733,2
20213,1129003848,00,7118573,0,71186,2
20213,1129003848,02,7118573,0,71186,2
20213,1129003849,00,4007030,154271,194341,1
20213,1129003849,02,4007030,154271,194341,1
20213,1129003850,00,661689,87343,93960,1
20213,1129003850,01,661689,87343,93960,1
20213,1129003852,00,1095723,61864,72822,9
20213,1129003852,01,1788370,107099,124983,4
20213,1129003852,02,403076,16630,20661,5
20213,1129003863,00,1502636,82645,97671,1
20213,1129003863,01,1502636,82645,97671,1
20213,1129003864,00,1254097,91967,104508,1
20213,1129003864,01,1254097,91967,104508,1
20213,1129003871,00,1682582,100120,116946,4
20213,1129003871,01,1484085,118727,133568,2
20213,1129003871,02,1881079,81513,100324,2
20213,1129003874,00,277798,30558,33336,1
20213,1129003874,01,277798,30558,33336,1
20213,1129003876,00,467978,56157,60837,1
20213,1129003876,01,467978,56157,60837,1
20213,1129003877,00,2594141,43236,69177,2
20213,1129003877,01,2594141,43236,69177,2
20213,1129003880,00,473324,40955,45688,5
20213,1129003880,02,473324,40955,45688,5
20213,1129003883,00,319093,25527,28718,1
20213,1129003883,02,319093,25527,28718,1
20213,1129003888,00,2606413,101360,127425,1
20213,1129003888,01,2606413,101360,127425,1
20213,1129003895,00,1096678,83194,94161,6
20213,1129003895,01,1735036,114843,132194,4
20213,1129003895,02,458320,51545,56129,2
20213,1129003897,00,2186376,116607,138470,2
20213,1129003897,01,2186376,116607,138470,2
20213,1129003903,00,1083159,65242,76074,5
20213,1129003903,01,1658210,87138,103720,3
20213,1129003903,02,508108,43347,48428,2
20213,1129003904,00,1387104,58027,71898,5
20213,1129003904,01,2451690,88641,113158,4
20213,1129003904,02,322517,27414,30639,1
20213,1129003906,00,3559113,151371,186962,3
20213,1129003906,01,3559113,151371,186962,3
20213,1129003907,00,3890092,48626,87527,1
20213,1129003907,02,3890092,48626,87527,1
20213,1129003910,00,2183314,120117,141950,4
20213,1129003910,01,3157779,175761,207339,3
20213,1129003910,02,1208849,64472,76560,1
20213,1129003914,00,1245234,96709,109162,4
20213,1129003914,01,1983480,158678,178513,2
20213,1129003914,02,506988,34740,39810,2
20213,1129003915,00,745894,49726,57185,1
20213,1129003915,02,745894,49726,57185,1
20213,1129003916,00,495325,39626,44579,1
20213,1129003916,02,495325,39626,44579,1
20213,1129003917,00,2951607,29516,59032,1
20213,1129003917,01,2951607,29516,59032,1
20213,1129003919,00,395376,45018,48972,3
20213,1129003919,02,395376,45018,48972,3
20214,1123000001,00,1279972,62004,74803,5
20214,1123000001,01,2412993,82042,106172,1
20214,1123000001,02,146951,41965,43435,4
20214,1123000002,00,539159,58035,63427,2
20214,1123000002,02,539159,58035,63427,2
20214,1123000003,00,1503662,150366,165403,1
20214,1123000003,01,1503662,150366,165403,1
20214,1123000004,00,303705,27442,30479,3
20214,1123000004,02,303705,27442,30479,3
20214,1123000005,00,2506481,154581,179646,2
20214,1123000005,01,2506481,154581,179646,2
20214,1123000008,00,1673770,113424,130161,5
20214,1123000008,01,2243249,142164,164597,3
20214,1123000008,02,1104290,84683,95726,2
20214,1123000009,00,747580,56069,63544,2
20214,1123000009,01,1001758,75132,85149,1
20214,1123000009,02,493403,37005,41939,1
20214,1123000012,00,2381974,162858,186678,3
20214,1123000012,01,2368441,181986,205670,2
20214,1123000012,02,2395507,143730,167686,1
20214,1123000015,00,459139,55097,59688,1
20214,1123000015,01,459139,55097,59688,1
20214,1123000018,00,1776927,133401,151170,7
20214,1123000018,01,1776927,133401,151170,7
20214,1123000022,00,691828,37502,44420,5
20214,1123000022,01,1057802,46025,56603,3
20214,1123000022,02,325855,28979,32238,2
20214,1123000023,00,1113064,62332,73462,1
20214,1123000023,01,1113064,62332,73462,1
20214,1123000024,00,5619860,347109,403308,1
20214,1123000024,01,5619860,347109,403308,1
20214,1123000027,00,244331,29320,31763,1
20214,1123000027,01,244331,29320,31763,1
20214,1123000029,00,1344245,88754,102197,4
20214,1123000029,01,2020211,115703,135905,2
20214,1123000029,02,668278,61806,68489,2
20214,1123000034,00,311868,23390,26509,1
20214,1123000034,02,311868,23390,26509,1
20214,1123000037,00,1480759,178474,193282,3
20214,1123000037,01,1480759,178474,193282,3
20214,1123000040,00,6313955,56022,119161,4
20214,1123000040,02,6313955,56022,119161,4
20214,1123000043,00,1915295,134071,153224,1
20214,1123000043,02,1915295,134071,153224,1
20214,1123000047,00,1062384,72163,82787,2
20214,1123000047,01,1101933,72728,83747,1
20214,1123000047,02,1022834,71598,81827,1
20214,1123000048,00,408881,40888,44977,1
20214,1123000048,02,408881,40888,44977,1
20214,1123000050,00,999486,112442,122437,1
20214,1123000050,01,999486,112442,122437,1
20214,1123000051,00,1113064,111306,122437,1
20214,1123000051,01,1113064,111306,122437,1
20214,1123000054,00,896990,50955,59925,8
20214,1123000054,01,1254861,59155,71704,4
20214,1123000054,02,539119,42756,48147,4
20214,1123000055,00,523473,54595,59830,5
20214,1123000055,01,304944,27470,30519,2
20214,1123000055,02,742001,81720,89140,3
20214,1123000056,00,19834800,0,198348,1
20214,1123000056,02,19834800,0,198348,1
20214,1123000057,00,2423694,48445,72682,5
20214,1123000057,01,3929754,52538,91836,3
20214,1123000057,02,917634,44351,53527,2
20214,1123000061,00,800576,72052,80058,3
20214,1123000061,01,800576,72052,80058,3
20214,1123000062,00,562882,53780,59409,5
20214,1123000062,01,647653,63483,69959,3
20214,1123000062,02,478112,44077,48858,2
20214,1123000063,00,1407758,108038,122116,3
20214,1123000063,01,1259113,119616,132207,1
20214,1123000063,02,1556403,96461,112025,2
20214,1123000064,00,777835,77784,85562,1
20214,1123000064,01,777835,77784,85562,1
20214,1123000068,00,569966,89485,95184,2
20214,1123000068,01,569966,89485,95184,2
20214,1123000073,00,1248695,89938,102425,2
20214,1123000073,01,1248695,89938,102425,2
20214,1123000074,00,22193646,124314,346250,3
20214,1123000074,01,3064793,248628,279276,2
20214,1123000074,02,41322500,0,413225,1
20214,1123000078,00,1377417,154271,168045,1
20214,1123000078,01,1377417,154271,168045,1
20214,1123000080,00,1596639,68404,84371,3
20214,1123000080,01,2793253,96806,124739,2
20214,1123000080,02,400024,40002,44003,1
20214,1123000082,00,9073559,0,90736,1
20214,1123000082,02,9073559,0,90736,1
20214,1123000090,00,601711,84240,90257,1
20214,1123000090,01,601711,84240,90257,1
20214,1123000098,00,2366115,9971,33633,1
20214,1123000098,02,2366115,9971,33633,1
20214,1123000101,00,1424914,102594,116843,2
20214,1123000101,01,1424914,102594,116843,2
20214,1123000120,00,1101933,77135,88155,1
20214,1123000120,01,1101933,77135,88155,1
20214,1123000121,00,1271462,89002,101717,1
20214,1123000121,01,1271462,89002,101717,1
20214,1123000122,00,4333588,312446,355782,7
20214,1123000122,01,4328319,256987,300270,4
20214,1123000122,02,4338857,367905,411294,3
20214,1123000125,00,1652415,101134,117658,2
20214,1123000125,01,1652415,101134,117658,2
20214,1123000130,00,623736,49899,56136,1
20214,1123000130,01,623736,49899,56136,1
20214,1123000133,00,399955,44763,48763,3
20214,1123000133,02,399955,44763,48763,3
20214,1123000134,00,2194908,38197,60146,3
20214,1123000134,01,2194908,38197,60146,3
20214,1123000136,00,8264500,0,82645,1
20214,1123000136,02,8264500,0,82645,1
20214,1123000137,00,677914,47699,54478,2
20214,1123000137,01,854948,56997,65546,1
20214,1123000137,02,500879,38401,43409,1
20214,1123000139,00,1970072,109978,129678,4
20214,1123000139,01,2270547,136475,159181,3
20214,1123000139,02,1669596,83480,100176,1
20214,1123000140,00,918278,91828,101011,1
20214,1123000140,01,918278,91828,101011,1
20214,1123000142,00,1513028,88020,103150,2
20214,1123000142,01,2357204,132146,155718,1
20214,1123000142,02,668852,43893,50582,1
20214,1123000148,00,0,99174,99174,1
20214,1123000148,01,0,99174,99174,1
20214,1123000150,00,790334,68130,76033,2
20214,1123000150,01,1180643,106258,118064,1
20214,1123000150,02,400024,30002,34002,1
20214,1123000151,00,475040,124623,129374,3
20214,1123000151,01,475040,124623,129374,3
20214,1123000155,00,834798,66784,75132,1
20214,1123000155,01,834798,66784,75132,1
20214,1123000156,00,219898,10995,13194,1
20214,1123000156,02,219898,10995,13194,1
20214,1123000157,00,2074227,126722,147465,2
20214,1123000157,01,2074227,126722,147465,2
20214,1123000159,00,718652,57492,64679,1
20214,1123000159,01,718652,57492,64679,1
20214,1123000160,00,0,89002,89002,1
20214,1123000160,01,0,89002,89002,1
20214,1123000166,00,1335537,38648,52004,2
20214,1123000166,01,2311748,53941,77058,1
20214,1123000166,02,359326,23356,26949,1
20214,1123000167,00,748527,32547,40032,4
20214,1123000167,01,1238537,45503,57888,2
20214,1123000167,02,258518,19591,22176,2
20214,1123000170,00,17114390,0,171144,1
20214,1123000170,02,17114390,0,171144,1
20214,1123000172,00,1850395,72476,90980,6
20214,1123000172,01,2962811,87089,116717,4
20214,1123000172,02,737980,57864,65244,2
20214,1123000183,00,502490,90398,95423,2
20214,1123000183,01,502490,90398,95423,2
20214,1123000188,00,308598,42103,45189,4
20214,1123000188,01,417399,25879,30053,2
20214,1123000188,02,199797,58328,60326,2
20214,1123000196,00,1137235,78185,89557,1
20214,1123000196,01,1137235,78185,89557,1
20214,1123000197,00,330580,29752,33058,1
20214,1123000197,01,330580,29752,33058,1
20214,1123000199,00,1873399,97417,116151,1
20214,1123000199,01,1873399,97417,116151,1
20214,1123000203,00,262728,31527,34155,1
20214,1123000203,02,262728,31527,34155,1
20214,1123000204,00,934139,73579,82920,3
20214,1123000204,01,1487610,119009,133885,1
20214,1123000204,02,380668,28149,31956,2
