SUD_CD,SUD_NM,ADSTRD_CD,ADSTRD_NM,SIGNGU_CD,SIGNGU_NM,TRDAR_SE_CD,TRDAR_SE_NM,TRDAR_NO,TRDAR_NM
1123000677,용신동_WN_048,11230536,용신동,11230,동대문구,A,골목상권,3110184,용두사거리
1123000678,용신동_EN_046,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000679,용신동_EN_051,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000680,용신동_WN_046,11230536,용신동,11230,동대문구,A,골목상권,3110184,용두사거리
1123000681,용신동_EN_050,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000682,용신동_EN_048,11230536,용신동,11230,동대문구,A,골목상권,3110192,동의보감타워
1123000685,용신동_EN_040,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000686,용신동_WN_044,11230536,용신동,11230,동대문구,A,골목상권,3110184,용두사거리
1123000688,용신동_EN_037,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000692,용신동_NW_052,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000693,용신동_NE_021,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000695,용신동_EN_035,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000696,용신동_NE_020,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000697,용신동_WN_042,11230536,용신동,11230,동대문구,A,골목상권,3110184,용두사거리
1123000698,용신동_NE_019,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000700,용신동_NE_018,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000701,용신동_NE_017,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000704,용신동_WN_043,11230536,용신동,11230,동대문구,A,골목상권,3110184,용두사거리
1123000705,용신동_EN_034,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000707,용신동_EN_044,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000710,용신동_NE_016,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000711,용신동_WN_039,11230536,용신동,11230,동대문구,A,골목상권,3110184,용두사거리
1123000712,용신동_EN_033,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000713,용신동_EN_032,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000714,용신동_EN_029,11230536,용신동,11230,동대문구,A,골목상권,3110192,동의보감타워
1123000715,용신동_EN_031,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000716,용신동_WN_035,11230536,용신동,11230,동대문구,A,골목상권,3110184,용두사거리
1123000717,용신동_WN_038,11230536,용신동,11230,동대문구,A,골목상권,3110184,용두사거리
1123000718,용신동_NW_051,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000719,용신동_NW_050,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000721,용신동_NW_049,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000723,용신동_NE_014,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000724,용신동_NE_013,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000725,용신동_NE_012,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000726,용신동_EN_028,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000727,용신동_WN_037,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000731,용신동_EN_021,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000732,용신동_NW_048,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000733,용신동_EN_026,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000734,용신동_EN_017,11230536,용신동,11230,동대문구,A,골목상권,3110192,동의보감타워
1123000735,용신동_EN_018,11230536,용신동,11230,동대문구,A,골목상권,3110192,동의보감타워
1123000737,용신동_EN_025,11230536,용신동,11230,동대문구,A,골목상권,3110192,동의보감타워
1123000738,용신동_NE_010,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000740,용신동_NE_011,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000741,용신동_NE_015,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000742,용신동_EN_027,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000743,용신동_EN_030,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000747,용신동_EN_020,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000749,용신동_WN_029,11230536,용신동,11230,동대문구,A,골목상권,3110184,용두사거리
1123000750,용신동_EN_012,11230536,용신동,11230,동대문구,A,골목상권,3110192,동의보감타워
1123000751,용신동_WN_027,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000752,용신동_EN_019,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000755,용신동_EN_014,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000756,용신동_NW_047,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000757,용신동_EN_011,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000759,용신동_NW_046,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000761,용신동_WN_025,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000764,용신동_NW_045,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000770,용신동_EN_009,11230536,용신동,11230,동대문구,A,골목상권,3110192,동의보감타워
1123000772,용신동_EN_010,11230536,용신동,11230,동대문구,A,골목상권,3110195,동대문구청
1123000773,용신동_NE_004,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000774,용신동_WN_019,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000775,용신동_NE_008,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000776,용신동_NW_044,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000778,용신동_NE_003,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000779,용신동_WN_021,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000780,용신동_WN_017,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000781,용신동_WN_022,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000782,용신동_NW_042,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000783,용신동_NE_002,11230536,용신동,11230,동대문구,A,골목상권,3110187,제기동역 6번
1123000785,용신동_WN_024,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000788,용신동_WN_018,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000791,용신동_WN_015,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000792,용신동_NE_001,11230536,용신동,11230,동대문구,A,골목상권,3110189,제기동역 1번
1123000793,용신동_WN_014,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000795,용신동_WN_013,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000796,용신동_NW_039,11230536,용신동,11230,동대문구,A,골목상권,3110183,한국의류시험연구원
1123000802,용신동_WN_010,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000807,용신동_WN_008,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000808,용신동_WN_009,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000812,용신동_WN_005,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000822,용신동_WN_003,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000830,용신동_WN_001,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000831,용신동_NW_018,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000832,용신동_NW_012,11230536,용신동,11230,동대문구,A,골목상권,3110186,종암초등학교
1123000833,용신동_NW_026,11230536,용신동,11230,동대문구,A,골목상권,3110189,제기동역 1번
1123000834,용신동_NW_017,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000836,용신동_NW_016,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000837,용신동_NW_013,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000838,용신동_NW_008,11230536,용신동,11230,동대문구,A,골목상권,3110186,종암초등학교
1123000840,용신동_NW_014,11230536,용신동,11230,동대문구,A,골목상권,3110186,종암초등학교
1123000842,용신동_NW_009,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000843,용신동_NW_007,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000844,용신동_NW_010,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000845,용신동_NW_006,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000846,용신동_NW_004,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000847,용신동_NW_005,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000848,용신동_NW_003,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000849,용신동_NW_002,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000850,용신동_NW_001,11230536,용신동,11230,동대문구,A,골목상권,3110182,용두희망어린이공원
1123000852,이문1동_SW_045,11230740,이문1동,11230,동대문구,A,골목상권,3110213,청량초등학교
1123000853,이문1동_SW_044,11230740,이문1동,11230,동대문구,A,골목상권,3110213,청량초등학교
1123000855,이문1동_SW_042,11230740,이문1동,11230,동대문구,A,골목상권,3110213,청량초등학교
1123000859,이문1동_SW_038,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
1123000860,이문1동_SW_041,11230740,이문1동,11230,동대문구,A,골목상권,3110213,청량초등학교
1123000863,이문1동_SW_035,11230740,이문1동,11230,동대문구,A,골목상권,3110213,청량초등학교
1123000867,이문1동_SW_030,11230740,이문1동,11230,동대문구,A,골목상권,3110213,청량초등학교
1123000868,이문1동_SW_033,11230740,이문1동,11230,동대문구,A,골목상권,3110213,청량초등학교
1123000869,이문1동_SW_031,11230740,이문1동,11230,동대문구,A,골목상권,3110213,청량초등학교
1123000871,이문1동_SW_034,11230740,이문1동,11230,동대문구,A,골목상권,3110213,청량초등학교
1123000873,이문1동_SW_029,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
1123000877,이문1동_SW_023,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
1123000880,이문1동_SE_016,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
1123000882,이문1동_SE_017,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
1123000887,이문1동_SW_019,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
1123000893,이문1동_SE_014,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
1123000894,이문1동_SE_018,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
1123000895,이문1동_SW_009,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
1123000896,이문1동_SW_013,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
1123000897,이문1동_SW_008,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
1123000900,이문1동_SE_015,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
1123000903,이문1동_SE_012,11230740,이문1동,11230,동대문구,A,골목상권,3110220,외대앞역 1번
